,id,sex,race,mathk,readk,math1,read1,math2,read2,math3,read3,stark,ctypek,star1,ctype1,star2,ctype2,star3,ctype3,csizek,csize1,csize2,csize3,sesk,ses1,ses2,ses3,yob,schidk,schid1,schid2,schid3,mathk_p,math1_p,math2_p,math3_p,readk_p,read1_p,read2_p,read3_p,freelunchk,freelunch1,freelunch2,freelunch3,attritionk,attrition1,attrition2,wa,age,score,score1,smallc,regAc,reg,student,kscore
7197,118570.0,1,1,418.0,397.0,493.0,503.0,0.0,0.0,0.0,0.0,1,2.0,1,3.0,2,0.0,2,0.0,23.0,24.0,0.0,0.0,2,9,9,9,1980.0,56.0,56.0,999.0,999.0,6.0,21.0,0.0,0.0,6.0,45.0,0.0,0.0,0,0,0,0,1,1,1,1,5.0,6.0,33.0,0,0,1,1,6.0
7198,121694.0,0,1,468.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2,0.0,2,0.0,2,0.0,24.0,0.0,0.0,0.0,1,9,9,9,1980.0,70.0,999.0,999.0,999.0,38.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,1,0,0,0,1,1,1,1,5.0,43.0,43.0,0,0,1,1,43.0
7199,53309.0,0,2,478.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2,0.0,2,0.0,2,0.0,22.0,0.0,0.0,0.0,1,9,9,9,1979.0,22.0,999.0,999.0,999.0,47.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1,0,0,0,1,1,1,0,6.0,30.0,30.0,0,0,1,1,30.0
7200,38250.0,1,2,463.0,393.0,497.0,460.0,0.0,0.0,0.0,0.0,1,2.0,1,3.0,2,0.0,2,0.0,26.0,21.0,0.0,0.0,1,1,9,9,1980.0,16.0,16.0,999.0,999.0,34.0,25.0,0.0,0.0,4.0,15.0,0.0,0.0,1,1,0,0,1,1,1,0,5.0,19.0,20.0,0,0,1,1,19.0
7201,77089.0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,2,0.0,1,1.0,2,0.0,0.0,0.0,17.0,0.0,9,9,1,9,1980.0,,999.0,16.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,1,1,0,5.0,0.0,0.0,0,0,0,1,0.0
7202,84607.0,1,1,473.0,431.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2,0.0,2,0.0,2,0.0,24.0,0.0,0.0,0.0,2,9,9,9,1980.0,74.0,999.0,999.0,999.0,43.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,5.0,46.5,46.5,0,0,1,1,46.5
7203,122206.0,1,1,484.0,433.0,505.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,1.0,2,0.0,2,0.0,16.0,17.0,0.0,0.0,1,2,9,9,1980.0,70.0,70.0,999.0,999.0,53.0,30.0,0.0,0.0,52.0,0.0,0.0,0.0,1,0,0,0,1,1,1,1,5.0,52.5,15.0,1,0,0,1,52.5
7204,5217.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,2,0.0,2,0.0,2,0.0,20.0,0.0,0.0,0.0,1,9,9,9,1980.0,26.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,1,0,5.0,0.0,0.0,0,1,0,1,0.0
7205,178315.0,0,1,484.0,437.0,497.0,460.0,0.0,0.0,0.0,0.0,1,1.0,1,1.0,2,0.0,2,0.0,16.0,15.0,0.0,0.0,1,1,9,9,1980.0,68.0,68.0,999.0,999.0,53.0,25.0,0.0,0.0,59.0,15.0,0.0,0.0,1,1,0,0,1,1,1,1,5.0,56.0,20.0,1,0,0,1,56.0
7206,163504.0,0,2,0.0,0.0,542.0,516.0,0.0,0.0,0.0,0.0,2,0.0,1,1.0,2,0.0,2,0.0,0.0,18.0,0.0,0.0,9,1,9,9,1980.0,,20.0,999.0,999.0,0.0,63.0,0.0,0.0,0.0,54.0,0.0,0.0,0,1,0,0,1,1,1,0,5.0,58.5,58.5,0,0,0,1,0.0
7207,154299.0,1,1,536.0,518.0,584.0,590.0,0.0,0.0,0.0,0.0,1,3.0,1,2.0,2,0.0,2,0.0,22.0,21.0,0.0,0.0,2,2,9,9,1980.0,52.0,52.0,999.0,999.0,86.0,90.0,0.0,0.0,98.0,88.0,0.0,0.0,0,0,0,0,1,1,1,1,5.0,92.0,89.0,0,1,0,1,92.0
7208,113882.0,0,2,513.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2,0.0,2,0.0,2,0.0,25.0,0.0,0.0,0.0,1,9,9,9,1980.0,27.0,999.0,999.0,999.0,75.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,1,0,0,0,1,1,1,0,5.0,61.5,61.5,0,0,1,1,61.5
7209,35629.0,0,1,484.0,431.0,529.0,509.0,0.0,0.0,0.0,0.0,1,1.0,1,1.0,2,0.0,2,0.0,15.0,17.0,0.0,0.0,2,2,9,9,1980.0,58.0,58.0,999.0,999.0,53.0,52.0,0.0,0.0,50.0,49.0,0.0,0.0,0,0,0,0,1,1,1,1,5.0,51.5,50.5,1,0,0,1,51.5
7210,155594.0,1,1,454.0,411.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,2,0.0,2,0.0,2,0.0,21.0,0.0,0.0,0.0,1,9,9,9,1980.0,60.0,999.0,999.0,999.0,26.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,1,0,0,0,1,1,1,1,5.0,23.5,23.5,0,1,0,1,23.5
7211,100345.0,0,2,0.0,0.0,0.0,0.0,561.0,526.0,0.0,0.0,2,0.0,2,0.0,1,3.0,2,0.0,0.0,0.0,23.0,0.0,9,9,1,9,1978.0,,999.0,29.0,999.0,0.0,0.0,35.0,0.0,0.0,0.0,12.0,0.0,0,0,1,0,1,1,1,0,7.0,23.5,23.5,0,0,0,1,0.0
7212,121450.0,0,1,459.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2,0.0,2,0.0,2,0.0,22.0,0.0,0.0,0.0,2,9,9,9,1980.0,76.0,999.0,999.0,999.0,30.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,5.0,19.5,19.5,0,0,1,1,19.5
7213,36124.0,0,2,0.0,0.0,433.0,419.0,0.0,0.0,0.0,0.0,2,0.0,1,2.0,2,0.0,2,0.0,0.0,22.0,0.0,0.0,9,1,9,9,1980.0,,28.0,999.0,999.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,1,1,0,5.0,0.0,1.0,0,0,0,1,0.0
7214,25104.0,1,1,0.0,0.0,0.0,0.0,659.0,573.0,0.0,0.0,2,0.0,2,0.0,1,3.0,2,0.0,0.0,0.0,22.0,0.0,9,9,1,9,1979.0,,999.0,66.0,999.0,0.0,0.0,96.0,0.0,0.0,0.0,45.0,0.0,0,0,1,0,1,1,1,1,6.0,70.5,70.5,0,0,0,1,0.0
7215,150974.0,1,1,520.0,468.0,572.0,0.0,0.0,0.0,678.0,0.0,1,3.0,1,2.0,1,2.0,1,2.0,24.0,30.0,27.0,26.0,2,2,2,2,1980.0,70.0,70.0,70.0,70.0,79.0,84.0,0.0,93.0,89.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,5.0,84.0,42.0,0,1,0,1,84.0
7216,71163.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,2.0,2,0.0,2,0.0,0.0,24.0,0.0,0.0,9,9,9,9,1979.0,,17.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,6.0,0.0,0.0,0,0,0,1,0.0
7217,139655.0,1,2,434.0,430.0,512.0,512.0,0.0,0.0,0.0,0.0,1,1.0,1,1.0,2,0.0,2,0.0,14.0,16.0,0.0,0.0,2,1,9,9,1979.0,24.0,24.0,999.0,999.0,12.0,37.0,0.0,0.0,48.0,51.0,0.0,0.0,0,1,0,0,1,1,1,0,6.0,30.0,44.0,1,0,0,1,30.0
7218,179113.0,1,1,0.0,0.0,549.0,571.0,0.0,0.0,0.0,0.0,2,0.0,1,2.0,2,0.0,2,0.0,0.0,24.0,0.0,0.0,9,1,9,9,1980.0,,66.0,999.0,999.0,0.0,69.0,0.0,0.0,0.0,82.0,0.0,0.0,0,1,0,0,1,1,1,1,5.0,75.5,75.5,0,0,0,1,0.0
7219,172397.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,2,0.0,2,0.0,1,3.0,0.0,0.0,0.0,27.0,9,9,9,1,1980.0,,999.0,999.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,1,0,5.0,0.0,0.0,0,0,0,1,0.0
7220,162000.0,0,1,418.0,413.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2,0.0,2,0.0,2,0.0,23.0,0.0,0.0,0.0,1,9,9,9,1980.0,53.0,999.0,999.0,999.0,6.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,1,0,0,0,1,1,1,1,5.0,14.5,14.5,0,0,1,1,14.5
7221,166816.0,0,1,500.0,437.0,493.0,459.0,543.0,539.0,0.0,0.0,1,2.0,1,2.0,1,2.0,2,0.0,24.0,19.0,22.0,0.0,2,2,2,9,1980.0,46.0,46.0,46.0,999.0,66.0,21.0,21.0,0.0,59.0,14.0,18.0,0.0,0,0,0,0,1,1,1,1,5.0,62.5,17.5,0,0,1,1,62.5
7222,165775.0,1,1,0.0,0.0,0.0,0.0,561.0,627.0,0.0,0.0,2,0.0,2,0.0,1,3.0,2,0.0,0.0,0.0,23.0,0.0,9,9,2,9,1980.0,,999.0,46.0,999.0,0.0,0.0,35.0,0.0,0.0,0.0,83.0,0.0,0,0,0,0,1,1,1,1,5.0,59.0,59.0,0,0,0,1,0.0
7223,138458.0,1,1,444.0,403.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2,0.0,2,0.0,2,0.0,24.0,0.0,0.0,0.0,1,9,9,9,1980.0,5.0,999.0,999.0,999.0,18.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1,0,0,0,1,1,1,1,5.0,14.5,14.5,0,0,1,1,14.5
7224,25681.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,2,0.0,2,0.0,1,1.0,0.0,0.0,0.0,14.0,9,9,9,1,1980.0,,999.0,999.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,1,1,5.0,0.0,0.0,0,0,0,1,0.0
7225,82570.0,1,1,0.0,0.0,510.0,536.0,570.0,622.0,0.0,0.0,2,0.0,1,2.0,1,2.0,2,0.0,0.0,22.0,29.0,0.0,9,2,9,9,1980.0,,36.0,36.0,999.0,0.0,35.0,43.0,0.0,0.0,66.0,80.0,0.0,0,0,0,0,1,1,1,1,5.0,50.5,50.5,0,0,0,1,0.0
7226,48865.0,1,2,459.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2,0.0,2,0.0,2,0.0,22.0,0.0,0.0,0.0,1,9,9,9,1980.0,22.0,999.0,999.0,999.0,30.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1,0,0,0,1,1,1,0,5.0,19.5,19.5,0,0,1,1,19.5
7227,120154.0,0,1,500.0,407.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,2,0.0,2,0.0,2,0.0,16.0,0.0,0.0,0.0,1,9,9,9,1980.0,70.0,999.0,999.0,999.0,66.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1,0,0,0,1,1,1,1,5.0,40.5,40.5,1,0,0,1,40.5
7228,176025.0,0,1,459.0,407.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2,0.0,2,0.0,2,0.0,22.0,0.0,0.0,0.0,2,9,9,9,1980.0,55.0,999.0,999.0,999.0,30.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,5.0,22.5,22.5,0,0,1,1,22.5
7229,44262.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,2,0.0,2,0.0,1,3.0,0.0,0.0,0.0,27.0,9,9,9,1,1979.0,,999.0,999.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,1,1,6.0,0.0,0.0,0,0,0,1,0.0
7230,94479.0,1,1,484.0,427.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,2,0.0,2,0.0,2,0.0,21.0,0.0,0.0,0.0,2,9,9,9,1980.0,9.0,999.0,999.0,999.0,53.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,5.0,48.0,48.0,0,1,0,1,48.0
7231,113558.0,1,2,547.0,443.0,515.0,521.0,541.0,586.0,0.0,0.0,1,3.0,1,2.0,1,2.0,1,3.0,26.0,23.0,24.0,19.0,1,1,1,1,1979.0,19.0,19.0,19.0,19.0,90.0,39.0,20.0,0.0,67.0,57.0,56.0,0.0,1,1,1,1,0,0,0,0,6.0,78.5,48.0,0,1,0,1,78.5
7232,138269.0,0,2,0.0,0.0,507.0,475.0,0.0,0.0,0.0,0.0,2,0.0,1,2.0,2,0.0,2,0.0,0.0,25.0,0.0,0.0,9,1,9,9,1979.0,,30.0,999.0,999.0,0.0,33.0,0.0,0.0,0.0,25.0,0.0,0.0,0,1,0,0,1,1,1,0,6.0,29.0,29.0,0,0,0,1,0.0
7233,31816.0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,2,0.0,1,2.0,2,0.0,0.0,0.0,24.0,0.0,9,9,1,9,1980.0,,999.0,35.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,1,1,0,5.0,0.0,0.0,0,0,0,1,0.0
7234,25871.0,0,1,463.0,465.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2,0.0,2,0.0,2,0.0,22.0,0.0,0.0,0.0,1,9,9,9,1980.0,11.0,999.0,999.0,999.0,34.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,1,0,0,0,1,1,1,1,5.0,60.0,60.0,0,0,1,1,60.0
7235,74682.0,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,2,0.0,1,3.0,2,0.0,0.0,0.0,22.0,0.0,9,9,1,9,1980.0,,999.0,68.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,1,1,0,5.0,0.0,0.0,0,0,0,1,0.0
7236,95697.0,1,1,520.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,2,0.0,2,0.0,2,0.0,23.0,0.0,0.0,0.0,2,9,9,9,1980.0,46.0,999.0,999.0,999.0,79.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,5.0,63.5,63.5,0,1,0,1,63.5
7237,97229.0,0,1,473.0,408.0,479.0,445.0,0.0,0.0,0.0,0.0,1,2.0,1,3.0,1,3.0,1,3.0,25.0,23.0,21.0,25.0,1,1,1,1,1979.0,8.0,8.0,8.0,9.0,43.0,13.0,0.0,0.0,17.0,7.0,0.0,0.0,1,1,1,1,0,0,0,1,6.0,30.0,10.0,0,0,1,1,30.0
7238,175626.0,0,2,0.0,0.0,472.0,442.0,0.0,0.0,0.0,0.0,2,0.0,1,2.0,2,0.0,2,0.0,0.0,22.0,0.0,0.0,9,1,9,9,1979.0,,26.0,999.0,999.0,0.0,9.0,0.0,0.0,0.0,6.0,0.0,0.0,0,1,0,0,1,1,1,0,6.0,7.5,7.5,0,0,0,1,0.0
7239,9373.0,1,1,559.0,465.0,542.0,503.0,563.0,545.0,0.0,0.0,1,1.0,1,1.0,1,1.0,2,0.0,15.0,18.0,17.0,0.0,1,1,1,9,1980.0,21.0,21.0,21.0,999.0,92.0,63.0,37.0,0.0,86.0,45.0,21.0,0.0,1,1,1,0,1,1,1,1,5.0,89.0,54.0,1,0,0,1,89.0
7240,21579.0,0,1,423.0,382.0,474.0,430.0,0.0,0.0,0.0,0.0,1,2.0,1,3.0,2,0.0,2,0.0,23.0,24.0,0.0,0.0,2,9,9,9,1980.0,56.0,56.0,999.0,999.0,7.0,10.0,0.0,0.0,1.0,2.0,0.0,0.0,0,0,0,0,1,1,1,1,5.0,4.0,6.0,0,0,1,1,4.0
7241,75001.0,1,1,478.0,422.0,518.0,509.0,0.0,0.0,0.0,0.0,1,3.0,1,2.0,2,0.0,2,0.0,24.0,22.0,0.0,0.0,2,2,9,9,1980.0,37.0,37.0,999.0,999.0,47.0,42.0,0.0,0.0,36.0,49.0,0.0,0.0,0,0,0,0,1,1,1,1,5.0,41.5,45.5,0,1,0,1,41.5
7242,157191.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,2,0.0,2,0.0,1,3.0,0.0,0.0,0.0,23.0,9,9,9,2,1979.0,,999.0,999.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,6.0,0.0,0.0,0,0,0,1,0.0
7243,51786.0,1,3,506.0,476.0,557.0,590.0,0.0,0.0,0.0,0.0,1,1.0,1,1.0,1,1.0,2,0.0,14.0,16.0,17.0,0.0,2,2,2,9,1979.0,41.0,41.0,41.0,999.0,70.0,75.0,0.0,0.0,92.0,88.0,0.0,0.0,0,0,0,0,1,1,1,1,6.0,81.0,81.5,1,0,0,1,81.0
7244,184655.0,1,1,444.0,413.0,441.0,428.0,0.0,0.0,0.0,0.0,1,2.0,1,3.0,2,0.0,2,0.0,21.0,25.0,0.0,0.0,1,1,9,9,1980.0,12.0,12.0,999.0,999.0,18.0,2.0,0.0,0.0,23.0,2.0,0.0,0.0,1,1,0,0,1,1,1,1,5.0,20.5,2.0,0,0,1,1,20.5
7245,66283.0,0,2,0.0,0.0,542.0,503.0,0.0,0.0,0.0,0.0,1,1.0,1,2.0,2,0.0,2,0.0,15.0,24.0,0.0,0.0,1,1,9,9,1980.0,21.0,21.0,999.0,999.0,0.0,63.0,0.0,0.0,0.0,45.0,0.0,0.0,1,1,0,0,1,1,1,0,5.0,54.0,54.0,1,0,0,1,0.0
7246,80397.0,0,1,0.0,0.0,0.0,0.0,626.0,627.0,0.0,0.0,2,0.0,2,0.0,1,2.0,2,0.0,0.0,0.0,22.0,0.0,9,9,1,9,1980.0,,999.0,12.0,999.0,0.0,0.0,85.0,0.0,0.0,0.0,83.0,0.0,0,0,1,0,1,1,1,1,5.0,84.0,84.0,0,0,0,1,0.0
7247,80009.0,1,1,0.0,0.0,578.0,548.0,0.0,0.0,0.0,0.0,2,0.0,1,2.0,2,0.0,2,0.0,0.0,21.0,0.0,0.0,9,2,9,9,1979.0,,3.0,999.0,999.0,0.0,87.0,0.0,0.0,0.0,73.0,0.0,0.0,0,0,0,0,1,1,1,1,6.0,80.0,80.0,0,0,0,1,0.0
7248,61271.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,2,0.0,1,2.0,1,2.0,0.0,0.0,22.0,24.0,9,9,1,1,1979.0,,999.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,0,0,6.0,0.0,0.0,0,0,0,1,0.0
7249,154393.0,1,1,500.0,436.0,532.0,0.0,0.0,0.0,610.0,0.0,1,2.0,1,2.0,1,2.0,1,2.0,24.0,30.0,27.0,26.0,1,1,1,1,1980.0,70.0,70.0,70.0,70.0,66.0,55.0,0.0,46.0,57.0,0.0,0.0,0.0,1,1,1,1,0,0,0,1,5.0,61.5,27.5,0,0,1,1,61.5
7250,181688.0,1,1,576.0,510.0,676.0,629.0,0.0,0.0,0.0,0.0,1,1.0,1,1.0,2,0.0,2,0.0,13.0,17.0,0.0,0.0,2,2,9,9,1979.0,52.0,52.0,999.0,999.0,95.0,100.0,0.0,0.0,98.0,95.0,0.0,0.0,0,0,0,0,1,1,1,1,6.0,96.5,97.5,1,0,0,1,96.5
7251,54637.0,0,1,0.0,0.0,0.0,0.0,455.0,486.0,0.0,0.0,2,0.0,2,0.0,1,1.0,1,1.0,0.0,0.0,17.0,17.0,9,9,9,9,1978.0,,999.0,13.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,1,0,1,7.0,0.0,1.0,0,0,0,1,0.0
7252,173275.0,1,1,439.0,425.0,497.0,459.0,0.0,0.0,0.0,0.0,1,3.0,1,3.0,2,0.0,2,0.0,22.0,23.0,0.0,0.0,1,1,9,9,1980.0,73.0,73.0,999.0,999.0,15.0,25.0,0.0,0.0,41.0,14.0,0.0,0.0,1,1,0,0,1,1,1,1,5.0,28.0,19.5,0,1,0,1,28.0
7253,144391.0,1,1,559.0,467.0,653.0,629.0,599.0,627.0,0.0,0.0,1,1.0,1,1.0,1,1.0,1,1.0,17.0,14.0,16.0,15.0,2,2,2,2,1979.0,76.0,77.0,77.0,77.0,92.0,100.0,69.0,0.0,88.0,95.0,83.0,0.0,0,0,0,0,0,0,0,1,6.0,90.0,97.5,1,0,0,1,90.0
7254,184396.0,0,2,0.0,0.0,479.0,453.0,0.0,0.0,0.0,0.0,2,0.0,1,2.0,2,0.0,2,0.0,0.0,22.0,0.0,0.0,9,1,9,9,1980.0,,28.0,999.0,999.0,0.0,13.0,0.0,0.0,0.0,11.0,0.0,0.0,0,1,0,0,1,1,1,0,5.0,12.0,12.0,0,0,0,1,0.0
7255,28521.0,1,2,449.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2,0.0,2,0.0,2,0.0,24.0,0.0,0.0,0.0,1,9,9,9,1980.0,28.0,999.0,999.0,999.0,22.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1,0,0,0,1,1,1,0,5.0,17.5,17.5,0,0,1,1,17.5
7256,120247.0,1,1,528.0,439.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2,0.0,2,0.0,2,0.0,20.0,0.0,0.0,0.0,1,9,9,9,1979.0,61.0,999.0,999.0,999.0,83.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,1,0,0,0,1,1,1,1,6.0,72.0,72.0,0,0,1,1,72.0
7257,108560.0,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,2,0.0,1,2.0,2,0.0,0.0,0.0,22.0,0.0,9,9,2,9,1980.0,,999.0,58.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,5.0,0.0,0.0,0,0,0,1,0.0
7258,148590.0,1,1,423.0,439.0,451.0,453.0,0.0,0.0,0.0,0.0,1,3.0,1,2.0,2,0.0,2,0.0,23.0,23.0,0.0,0.0,1,1,9,9,1980.0,40.0,40.0,999.0,999.0,7.0,3.0,0.0,0.0,61.0,11.0,0.0,0.0,1,1,0,0,1,1,1,1,5.0,34.0,7.0,0,1,0,1,34.0
7259,180999.0,0,2,0.0,0.0,529.0,564.0,522.0,538.0,0.0,0.0,2,0.0,1,1.0,1,2.0,2,0.0,0.0,17.0,25.0,0.0,9,1,1,9,1979.0,,33.0,22.0,999.0,0.0,52.0,9.0,0.0,0.0,80.0,17.0,0.0,0,1,1,0,1,1,1,0,6.0,66.0,66.0,0,0,0,1,0.0
7260,13898.0,1,2,0.0,0.0,538.0,463.0,528.0,508.0,0.0,0.0,2,0.0,1,1.0,1,1.0,2,0.0,0.0,18.0,16.0,0.0,9,1,2,9,1980.0,,20.0,20.0,999.0,0.0,61.0,12.0,0.0,0.0,16.0,5.0,0.0,0,1,0,0,1,1,1,0,5.0,38.5,38.5,0,0,0,1,0.0
7261,42168.0,1,1,463.0,427.0,481.0,454.0,0.0,0.0,0.0,0.0,1,3.0,1,2.0,2,0.0,2,0.0,26.0,24.0,0.0,0.0,1,1,9,9,1980.0,47.0,47.0,999.0,999.0,34.0,14.0,0.0,0.0,43.0,12.0,0.0,0.0,1,1,0,0,1,1,1,1,5.0,38.5,13.0,0,1,0,1,38.5
7262,67613.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,2,0.0,2,0.0,2,0.0,27.0,0.0,0.0,0.0,1,9,9,9,1980.0,37.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,1,1,5.0,0.0,0.0,0,1,0,1,0.0
7263,66301.0,1,1,0.0,0.0,567.0,629.0,0.0,0.0,0.0,0.0,2,0.0,1,2.0,2,0.0,2,0.0,0.0,23.0,0.0,0.0,9,2,9,9,1980.0,,66.0,999.0,999.0,0.0,81.0,0.0,0.0,0.0,95.0,0.0,0.0,0,0,0,0,1,1,1,1,5.0,88.0,88.0,0,0,0,1,0.0
7264,28043.0,0,2,463.0,439.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,2,0.0,2,0.0,2,0.0,22.0,0.0,0.0,0.0,2,9,9,9,1980.0,28.0,999.0,999.0,999.0,34.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,5.0,47.5,47.5,0,1,0,1,47.5
7265,92352.0,0,2,0.0,0.0,518.0,512.0,554.0,568.0,0.0,0.0,1,1.0,1,1.0,1,1.0,2,0.0,14.0,15.0,14.0,0.0,1,1,1,9,1980.0,27.0,27.0,27.0,999.0,0.0,42.0,29.0,0.0,0.0,51.0,41.0,0.0,1,1,1,0,1,1,1,0,5.0,46.5,46.5,1,0,0,1,0.0
7266,83087.0,1,1,489.0,450.0,592.0,651.0,0.0,0.0,0.0,0.0,1,2.0,1,3.0,2,0.0,2,0.0,25.0,22.0,0.0,0.0,2,2,9,9,1980.0,51.0,51.0,999.0,999.0,57.0,92.0,0.0,0.0,74.0,98.0,0.0,0.0,0,0,0,0,1,1,1,1,5.0,65.5,95.0,0,0,1,1,65.5
7267,165399.0,0,1,520.0,490.0,542.0,519.0,639.0,669.0,0.0,0.0,1,2.0,1,2.0,1,2.0,1,2.0,22.0,20.0,22.0,24.0,2,2,2,2,1979.0,11.0,11.0,11.0,11.0,79.0,63.0,91.0,0.0,95.0,55.0,96.0,0.0,0,0,0,0,0,0,0,1,6.0,87.0,59.0,0,0,1,1,87.0
7268,77552.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,2,0.0,1,3.0,2,0.0,0.0,0.0,24.0,0.0,9,9,2,9,1980.0,,999.0,5.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,5.0,0.0,0.0,0,0,0,1,0.0
7269,55977.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,2,0.0,1,2.0,2,0.0,0.0,0.0,29.0,0.0,9,9,1,9,1979.0,,999.0,33.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,1,1,0,6.0,0.0,0.0,0,0,0,1,0.0
7270,91818.0,1,1,459.0,458.0,584.0,497.0,572.0,544.0,0.0,0.0,1,2.0,1,2.0,1,2.0,1,2.0,22.0,22.0,24.0,25.0,2,2,2,9,1980.0,9.0,9.0,9.0,9.0,30.0,90.0,46.0,0.0,82.0,41.0,20.0,0.0,0,0,0,0,0,0,0,1,5.0,56.0,65.5,0,0,1,1,56.0
